INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2009	F	Female	Y15T19	15 to 19 years old	29.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2010	F	Female	Y15T19	15 to 19 years old	29.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2011	F	Female	Y15T19	15 to 19 years old	25.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2012	F	Female	Y15T19	15 to 19 years old	24.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2013	F	Female	Y15T19	15 to 19 years old	21.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2014	F	Female	Y15T19	15 to 19 years old	19.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2015	F	Female	Y15T19	15 to 19 years old	18.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2016	F	Female	Y15T19	15 to 19 years old	16.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2017	F	Female	Y15T19	15 to 19 years old	14.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration UNSD	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2018	F	Female	Y15T19	15 to 19 years old	13.8	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	554	New Zealand	NZL	170.4755673	-43.98721568	Australia and New Zealand	2019	F	Female	Y15T19	15 to 19 years old	13.3	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2000	F	Female	Y15T19	15 to 19 years old	119.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nicaragua 2001 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2004	F	Female	Y15T19	15 to 19 years old	108.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nicaragua 2005 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2005	F	Female	Y15T19	15 to 19 years old	106.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nicaragua 2006-2007 Reproductive and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2009	F	Female	Y15T19	15 to 19 years old	92.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nicaragua 2011-2012 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2017	F	Female	Y15T19	15 to 19 years old	106.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nicaragua 2018 Anuario Estadístico	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	558	Nicaragua	NIC	-85.03060315	12.84210839	Latin America and the Caribbean	2018	F	Female	Y15T19	15 to 19 years old	102.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nicaragua 2018 Anuario Estadístico	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2000	F	Female	Y15T19	15 to 19 years old	169.3	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niger 2000 Multiple Indicator Cluster Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2001	F	Female	Y15T19	15 to 19 years old	152.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niger 2001 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2004	F	Female	Y15T19	15 to 19 years old	199.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niger 2006 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2009	F	Female	Y15T19	15 to 19 years old	210.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niger 2012 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2010	F	Female	Y15T19	15 to 19 years old	206.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niger 2012 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2012	F	Female	Y15T19	15 to 19 years old	210.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niger 2012 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2014	F	Female	Y15T19	15 to 19 years old	168.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niger 2016 PMA Round 1	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2015	F	Female	Y15T19	15 to 19 years old	146.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niger 2015 Etude Nationale d’Evaluation d’Indicateurs Socio-Economiques et Demographiques	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2016	F	Female	Y15T19	15 to 19 years old	154.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niger 2017 Enquête Démographique et de Santé du Niger	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2000	F	Female	Y15T19	15 to 19 years old	118.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nigeria 2000 Sentinel Survey of the National Population Programme	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2001	F	Female	Y15T19	15 to 19 years old	126.3	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nigeria 2003 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2007	F	Female	Y15T19	15 to 19 years old	121.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nigeria 2008 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2009	F	Female	Y15T19	15 to 19 years old	134.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nigeria 2010 Malaria Indicators Survey (MIS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2010	F	Female	Y15T19	15 to 19 years old	113.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nigeria 2011 Multiple Indicator Cluster Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2011	F	Female	Y15T19	15 to 19 years old	121.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nigeria 2013 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2014	F	Female	Y15T19	15 to 19 years old	145.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nigeria 2015 Malaria Indicators Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2015	F	Female	Y15T19	15 to 19 years old	120.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nigeria 2016-2017 Multiple Indicator Cluster Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2017	F	Female	Y15T19	15 to 19 years old	106.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Nigeria 2018 Demographic and Health Survey (DHS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	570	Niue	NIU	-169.8601693	-19.05000475	Oceania, exc. Australia and New Zealand	2001	F	Female	Y15T19	15 to 19 years old	34.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Niue 2001 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	570	Niue	NIU	-169.8601693	-19.05000475	Oceania, exc. Australia and New Zealand	2011	F	Female	Y15T19	15 to 19 years old	20.0	PER_1000_POP	Per 1,000 population	E	Estimated	G	Global	Estimate National statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2000	F	Female	Y15T19	15 to 19 years old	11.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2001	F	Female	Y15T19	15 to 19 years old	11.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	578	Norway	NOR	11.47846389	61.34311134	Europe and Northern America	2002	F	Female	Y15T19	15 to 19 years old	10.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics (Eurostat)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
