INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	LOWER_BOUND	UPPER_BOUND	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	104	Myanmar	MMR	96.51752295	21.19332882	Eastern and South-Eastern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	10.7	PT	Percent	5.9	18.6	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	108	Burundi	BDI	29.89080992	-3.366387428	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	22.1	PT	Percent	13.1	35.1	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	112	Belarus	BLR	28.04940161	53.54193075	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	6.3	PT	Percent	3.2	11.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	9.1	PT	Percent	6.0	14.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	22.0	PT	Percent	14.6	31.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	124	Canada	CAN	-101.6575058	57.72360191	Europe and Northern America	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	2.6	PT	Percent	1.6	4.3	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	132	Cabo Verde	CPV	-23.63544151	15.07791834	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	10.9	PT	Percent	6.4	17.9	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	140	Central African Republic	CAF	20.93559492	7.003720791	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	20.9	PT	Percent	11.6	34.6	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	144	Sri Lanka	LKA	80.70489654	7.614693343	Central and Southern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	4.1	PT	Percent	1.7	9.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	148	Chad	TCD	18.66618401	15.36279341	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	16.2	PT	Percent	9.2	27.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	5.8	PT	Percent	3.4	9.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	156	China	CHN	104.1403375	32.30955217	Eastern and South-Eastern Asia	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	7.6	PT	Percent	3.0	17.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	11.9	PT	Percent	6.3	21.1	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	174	Comoros	COM	43.34234565	-11.66121732	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	8.2	PT	Percent	4.0	15.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	180	Democratic Republic of the Congo	COD	23.65496507	-2.877154732	Sub-Saharan Africa	2018	2000-2018	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	35.6	PT	Percent	23.3	49.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	True
