INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	isLatestValue
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2014	F	Female	Y_GE10	10 years old and over	_T	All areas	6.42	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use of Luxembourg residents to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	442	Luxembourg	LUX	6.16666666	49.75	Europe and Northern America	2014	M	Male	Y_GE10	10 years old and over	_T	All areas	5.88	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use of Luxembourg residents to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	POL	20.0	52.0	Europe and Northern America	2013	F	Female	Y_GE15	15 years old and over	_T	All areas	6.87	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	616	Poland	POL	20.0	52.0	Europe and Northern America	2013	M	Male	Y_GE15	15 years old and over	_T	All areas	6.68	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	MNG	105.0	46.0	Eastern and South-Eastern Asia	2000	F	Female	Y_GE12	12 years old and over	_T	All areas	8.98	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey (pilot) to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	MNG	105.0	46.0	Eastern and South-Eastern Asia	2007	F	Female	Y_GE12	12 years old and over	_T	All areas	8.85	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 2007 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	MNG	105.0	46.0	Eastern and South-Eastern Asia	2011	F	Female	Y_GE12	12 years old and over	_T	All areas	8.8	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey 2011 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	MNG	105.0	46.0	Eastern and South-Eastern Asia	2000	M	Male	Y_GE12	12 years old and over	_T	All areas	8.17	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey (pilot) to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	MNG	105.0	46.0	Eastern and South-Eastern Asia	2007	M	Male	Y_GE12	12 years old and over	_T	All areas	7.97	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 2007 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	496	Mongolia	MNG	105.0	46.0	Eastern and South-Eastern Asia	2011	M	Male	Y_GE12	12 years old and over	_T	All areas	8.12	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey 2011 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2000	F	Female	Y_GE10	10 years old and over	_T	All areas	5.55	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 1999-2000 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2013	F	Female	Y_GE10	10 years old and over	_T	All areas	5.1	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 2012/2013 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2000	M	Male	Y_GE10	10 years old and over	_T	All areas	6.02	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 1999-2000 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2013	M	Male	Y_GE10	10 years old and over	_T	All areas	4.92	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 2012/2013 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	710	South Africa	ZAF	24.0	-29.0	Sub-Saharan Africa	2000	F	Female	Y_GE10	10 years old and over	_T	All areas	5.53	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 2000 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	710	South Africa	ZAF	24.0	-29.0	Sub-Saharan Africa	2010	F	Female	Y_GE10	10 years old and over	_T	All areas	5.98	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 2010 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	710	South Africa	ZAF	24.0	-29.0	Sub-Saharan Africa	2000	M	Male	Y_GE10	10 years old and over	_T	All areas	4.55	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 2000 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	710	South Africa	ZAF	24.0	-29.0	Sub-Saharan Africa	2010	M	Male	Y_GE10	10 years old and over	_T	All areas	5.2	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time Use Survey 2010 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2002	F	Female	Y_GE10	10 years old and over	_T	All areas	6.37	HR	Hours	CA	Country Adjusted	G	Global	Paid work also includes study;	Calculated by UNSD based on available country data from the Time use survey 2002 (pilot) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	470	Malta	MLT	14.58333333	35.83333333	Europe and Northern America	2002	M	Male	Y_GE10	10 years old and over	_T	All areas	5.68	HR	Hours	CA	Country Adjusted	G	Global	Paid work also includes study;	Calculated by UNSD based on available country data from the Time use survey 2002 (pilot) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2003	F	Female	Y20T74	20 to 74 years old	_T	All areas	7.53	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey 2002-2003 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2010	F	Female	Y20T74	20 to 74 years old	_T	All areas	6.9	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work; Paid work does not include commuting to/from work;	Calculated by UNSD based on available country data from the Time use survey 2009-2010 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	724	Spain	ESP	-4.0	40.0	Europe and Northern America	2003	M	Male	Y20T74	20 to 74 years old	_T	All areas	6.62	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Time use survey 2002-2003 to apply ICATUS.	2017	False
