INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	2010	_T	Both sexes or no breakdown by sex	91.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	2009	_T	Both sexes or no breakdown by sex	84.6	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	2007	_T	Both sexes or no breakdown by sex	78.11	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	2005	_T	Both sexes or no breakdown by sex	79.61	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	2004	_T	Both sexes or no breakdown by sex	79.82	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	2003	_T	Both sexes or no breakdown by sex	78.89	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	2002	_T	Both sexes or no breakdown by sex	77.13	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	81.94	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	1999	_T	Both sexes or no breakdown by sex	79.18	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	768	Togo	TGO	1.16666666	8.0	Sub-Saharan Africa	1981	_T	Both sexes or no breakdown by sex	64.1	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2011	_T	Both sexes or no breakdown by sex	86.4	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	True
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2010	_T	Both sexes or no breakdown by sex	89.05	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2009	_T	Both sexes or no breakdown by sex	89.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2008	_T	Both sexes or no breakdown by sex	84.14	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2007	_T	Both sexes or no breakdown by sex	89.24	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2006	_T	Both sexes or no breakdown by sex	84.89	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2005	_T	Both sexes or no breakdown by sex	83.64	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2004	_T	Both sexes or no breakdown by sex	82.15	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2001	_T	Both sexes or no breakdown by sex	85.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	87.62	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1999	_T	Both sexes or no breakdown by sex	83.91	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1998	_T	Both sexes or no breakdown by sex	87.92	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1995	_T	Both sexes or no breakdown by sex	86.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:33	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1993	_T	Both sexes or no breakdown by sex	81.61	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:33	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1992	_T	Both sexes or no breakdown by sex	83.86	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:33	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1991	_T	Both sexes or no breakdown by sex	88.77	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:33	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1990	_T	Both sexes or no breakdown by sex	91.02	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:33	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1989	_T	Both sexes or no breakdown by sex	90.7	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:33	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1988	_T	Both sexes or no breakdown by sex	89.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:33	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1987	_T	Both sexes or no breakdown by sex	80.31	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1986	_T	Both sexes or no breakdown by sex	85.93	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	1985	_T	Both sexes or no breakdown by sex	82.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
