INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2003	F	Female	30.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2008	F	Female	30.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2000	F	Female	27.4	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2007	F	Female	31.0	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2009	F	Female	31.1	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2010	F	Female	31.3	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2001	F	Female	31.2	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2004	F	Female	31.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2006	F	Female	31.7	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2002	F	Female	32.1	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2012	F	Female	34.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2013	F	Female	35.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2014	F	Female	37.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2015	F	Female	39.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2016	F	Female	39.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2017	F	Female	39.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2005	F	Female	31.9	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	752	Sweden	SWE	14.3775338	60.60103109	Europe and Northern America	2011	F	Female	33.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2012	F	Female	30.9	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2013	F	Female	31.2	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2014	F	Female	31.2	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2015	F	Female	32.9	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2016	F	Female	33.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2017	F	Female	30.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	756	Switzerland	CHE	8.223158	46.96617097	Europe and Northern America	2011	F	Female	31.1	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2008	F	Female	19.4	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2007	F	Female	18.0	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2009	F	Female	20.1	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2010	F	Female	18.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2006	F	Female	17.3	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2012	F	Female	14.3	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2013	F	Female	16.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2014	F	Female	15.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2015	F	Female	14.4	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2016	F	Female	16.7	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2017	F	Female	17.3	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2011	F	Female	13.0	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2003	F	Female	31.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2008	F	Female	34.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2000	F	Female	34.7	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2007	F	Female	34.4	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2009	F	Female	35.4	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2010	F	Female	36.0	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	826	United Kingdom of Great Britain and Northern Ireland	GBR	-2.23830539	53.27691757	Europe and Northern America	2001	F	Female	29.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
