INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2016	2016	F	Female	TRAF	Transferring files between a computer and other devices	52.49525	PT	Percent	C	Country Data	G	Global		Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2017	2017	F	Female	TRAF	Transferring files between a computer and other devices	52.87236	PT	Percent	C	Country Data	G	Global		Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2019	2019	F	Female	TRAF	Transferring files between a computer and other devices	54.07963	PT	Percent	C	Country Data	G	Global		Statistics Belgium (Statbel)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2015	2015	F	Female	SOFT	Finding, downloading, installing and configuring software	34.41801	PT	Percent	C	Country Data	G	Global		Eurostat	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	BEL	4.660976456	50.64104975	Europe and Northern America	2019	2019	F	Female	SOFT	Finding, downloading, installing and configuring software	13.09773	PT	Percent	C	Country Data	G	Global		Statistics Belgium (Statbel)	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2017	2017	F	Female	TRAF	Transferring files between a computer and other devices	56.43204	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2019	2019	F	Female	TRAF	Transferring files between a computer and other devices	46.93722	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2017	2017	F	Female	CMFL	Copying or moving a file or folder	57.95128	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2019	2019	F	Female	CMFL	Copying or moving a file or folder	43.36247	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2017	2017	F	Female	EPRS	Creating electronic presentations with presentation software	10.67309	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2019	2019	F	Female	EPRS	Creating electronic presentations with presentation software	9.24555	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2017	2017	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	25.87817	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2019	2019	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	19.28883	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2017	2017	F	Female	SOFT	Finding, downloading, installing and configuring software	19.90068	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2017	2017	F	Female	PCPR	Writing a computer program using a specialized programming language	1.0229	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2019	2019	F	Female	PCPR	Writing a computer program using a specialized programming language	0.98752	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2017	2017	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	9.29936	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2019	2019	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	6.28157	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	BIH	17.78584332	44.16845548	Europe and Northern America	2019	2019	F	Female	EMAIL	Sending e-mails with attached files	26.12795	PT	Percent	C	Country Data	G	Global		Agency for statistics of Bosnia and Herzegovina	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__EMAIL	Female, sending e-mails with attached files	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	2014	2014	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	29.0541	PT	Percent	C	Country Data	G	Global		Statistics Botswana	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	BWA	23.81380223	-22.18810073	Sub-Saharan Africa	2014	2014	F	Female	EPRS	Creating electronic presentations with presentation software	9.23093	PT	Percent	C	Country Data	G	Global		Statistics Botswana	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	True
