INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	1997		F	Female	Y15T49	15 to 49 years old	16.9	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	1998		F	Female	Y15T49	15 to 49 years old	18.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	1999		F	Female	Y15T49	15 to 49 years old	19.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2000		F	Female	Y15T49	15 to 49 years old	20.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2001		F	Female	Y15T49	15 to 49 years old	21.9	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2002		F	Female	Y15T49	15 to 49 years old	23.1	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2003		F	Female	Y15T49	15 to 49 years old	24.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2004		F	Female	Y15T49	15 to 49 years old	28.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2005		F	Female	Y15T49	15 to 49 years old	32.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2006		F	Female	Y15T49	15 to 49 years old	35.8	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2007		F	Female	Y15T49	15 to 49 years old	37.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2008		F	Female	Y15T49	15 to 49 years old	39.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2009		F	Female	Y15T49	15 to 49 years old	40.9	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2010		F	Female	Y15T49	15 to 49 years old	42.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2011		F	Female	Y15T49	15 to 49 years old	44.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2012		F	Female	Y15T49	15 to 49 years old	45.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2013		F	Female	Y15T49	15 to 49 years old	47.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2014		F	Female	Y15T49	15 to 49 years old	48.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2015		F	Female	Y15T49	15 to 49 years old	49.8	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2016		F	Female	Y15T49	15 to 49 years old	51.1	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2017		F	Female	Y15T49	15 to 49 years old	52.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	887	Yemen	YEM	45.22389143	15.22242099	Northern Africa and Western Asia	2018		F	Female	Y15T49	15 to 49 years old	53.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	True
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	1990		F	Female	Y15T49	15 to 49 years old	17.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	1991		F	Female	Y15T49	15 to 49 years old	18.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	1992		F	Female	Y15T49	15 to 49 years old	20.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	1993		F	Female	Y15T49	15 to 49 years old	22.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	894	Zambia	ZMB	27.850329	-14.59701056	Sub-Saharan Africa	1994		F	Female	Y15T49	15 to 49 years old	24.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
