INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	LOWER_BOUND	UPPER_BOUND	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2012	F	Female	8	PER_100000_LIVE_BIRTHS	Per 100,000 live births	6	10	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2013	F	Female	8	PER_100000_LIVE_BIRTHS	Per 100,000 live births	6	10	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2014	F	Female	8	PER_100000_LIVE_BIRTHS	Per 100,000 live births	6	10	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	807	North Macedonia	MKD	22.0	41.83333333	Europe and Northern America	2015	F	Female	8	PER_100000_LIVE_BIRTHS	Per 100,000 live births	5	10	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	True
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	1999	F	Female	117	PER_100000_LIVE_BIRTHS	Per 100,000 live births	105	130	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2000	F	Female	124	PER_100000_LIVE_BIRTHS	Per 100,000 live births	110	138	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2001	F	Female	128	PER_100000_LIVE_BIRTHS	Per 100,000 live births	114	144	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2002	F	Female	127	PER_100000_LIVE_BIRTHS	Per 100,000 live births	112	144	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2003	F	Female	125	PER_100000_LIVE_BIRTHS	Per 100,000 live births	110	145	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2004	F	Female	126	PER_100000_LIVE_BIRTHS	Per 100,000 live births	109	150	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2005	F	Female	127	PER_100000_LIVE_BIRTHS	Per 100,000 live births	108	154	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2006	F	Female	127	PER_100000_LIVE_BIRTHS	Per 100,000 live births	107	160	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2007	F	Female	128	PER_100000_LIVE_BIRTHS	Per 100,000 live births	107	165	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2008	F	Female	129	PER_100000_LIVE_BIRTHS	Per 100,000 live births	105	169	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2009	F	Female	131	PER_100000_LIVE_BIRTHS	Per 100,000 live births	106	176	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2010	F	Female	129	PER_100000_LIVE_BIRTHS	Per 100,000 live births	103	178	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2011	F	Female	127	PER_100000_LIVE_BIRTHS	Per 100,000 live births	101	180	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
III.3	75250979	Maternal mortality ratio	75250979	Maternal mortality ratio	608	Philippines	PHL	122.0	13.0	Eastern and South-Eastern Asia	2012	F	Female	126	PER_100000_LIVE_BIRTHS	Per 100,000 live births	98	181	E	Estimated	G	Global	The uncertainty intervals (UI) computed for all the estimates refer to the 80% uncertainty intervals (10th and 90th percentiles of the posterior distributions). This was chosen as opposed to the more standard 95% intervals because of the substantial uncertainty inherent in maternal mortality outcomes. MMR estimates have been rounded according to the following scheme: < 100 rounded to nearest 1; 100–999 rounded to nearest 1; and = 1000 rounded to nearest 10.	2015	SEX	F	Female	False
