INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	410	Republic of Korea	KOR	127.8610254	36.45201023	Eastern and South-Eastern Asia	2019	2019	F	Female	95.31	PT	Percent	C	Country Data	G	Global		Ministriy of Sceience and ICT(MSIT)	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2017	2017	F	Female	99.89	PT	Percent	C	Country Data	G	Global	Population age 5-75 (2018); 5-74 (2019)	Communication and Information Technology Regulatory Authority	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2018	2018	F	Female	99.39	PT	Percent	C	Country Data	G	Global	Population age 5-75 (2018); 5-74 (2019)	Communication and Information Technology Regulatory Authority	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	414	Kuwait	KWT	47.49305029	29.53949468	Northern Africa and Western Asia	2019	2019	F	Female	99.22	PT	Percent	C	Country Data	G	Global	Population age 5-75 (2018); 5-74 (2019)	Communication and Information Technology Regulatory Authority	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	417	Kyrgyzstan	KGZ	74.52324839	41.46204516	Central and Southern Asia	2018	2018	F	Female	93.3	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2018	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	418	Lao People's Democratic Republic	LAO	101.9901968	20.27482773	Eastern and South-Eastern Asia	2017	2017	F	Female	73.1	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2017	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	426	Lesotho	LSO	28.25362195	-29.58041814	Sub-Saharan Africa	2018	2018	F	Female	86.9	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2018	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2014	2014	F	Female	96.99	PT	Percent	C	Country Data	G	Global		Statistics Lithuania	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2015	2015	F	Female	95.88	PT	Percent	C	Country Data	G	Global		Statistics Lithuania	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2017	2017	F	Female	95.88	PT	Percent	C	Country Data	G	Global		Statistics Lithuania	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2018	2018	F	Female	95.88	PT	Percent	C	Country Data	G	Global		Statistics Lithuania	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	440	Lithuania	LTU	23.90517807	55.33680309	Europe and Northern America	2016	2016	F	Female	95.59	PT	Percent	E	Modeled	G	Global		ITU	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2014	2014	F	Female	91.76	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2015	2015	F	Female	91.83	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2016	2016	F	Female	91.6	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2018	2018	F	Female	90.26	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	446	China, Macao Special Administrative Region	MAC	113.5665388	22.1237259	Eastern and South-Eastern Asia	2019	2019	F	Female	90.86	PT	Percent	C	Country Data	G	Global		Statistics and Census Service	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2018	2018	F	Female	32.0	PT	Percent	C	Country Data	G	Global	Age range: 15-49	MICS 2018	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2015	2015	F	Female	92.47	PT	Percent	C	Country Data	G	Global		Department of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2017	2017	F	Female	94.45	PT	Percent	C	Country Data	G	Global		Department of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2018	2018	F	Female	95.15	PT	Percent	C	Country Data	G	Global		Department of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2019	2019	F	Female	94.45	PT	Percent	C	Country Data	G	Global		Department of Statistics, Malaysia	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2017	2017	F	Female	72.8	PT	Percent	C	Country Data	G	Global		Statistics Mauritius	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2018	2018	F	Female	74.63	PT	Percent	C	Country Data	G	Global		Statistics Mauritius	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	480	Mauritius	MUS	57.568022	-20.28581998	Sub-Saharan Africa	2019	2019	F	Female	78.0	PT	Percent	C	Country Data	G	Global		Statistics Mauritius	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2014	2014	F	Female	61.85	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadística y Geografía (INEGI)	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	484	Mexico	MEX	-102.5148166	23.93378032	Latin America and the Caribbean	2015	2015	F	Female	69.91	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadística y Geografía (INEGI)	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	496	Mongolia	MNG	103.0728057	46.83892054	Eastern and South-Eastern Asia	2018	2018	F	Female	94.29	PT	Percent	C	Country Data	G	Global		National Statistical Office of Mongolia	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2014	2014	F	Female	79.0	PT	Percent	C	Country Data	G	Global		Agence Nationale de Réglementation des Télécommunications	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2015	2015	F	Female	87.22	PT	Percent	C	Country Data	G	Global		Agence Nationale de Réglementation des Télécommunications	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2016	2016	F	Female	87.1	PT	Percent	C	Country Data	G	Global		Agence Nationale de Réglementation des Télécommunications	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2017	2017	F	Female	91.73	PT	Percent	C	Country Data	G	Global		Direction de la Statistique	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2018	2018	F	Female	92.55	PT	Percent	C	Country Data	G	Global		Direction de la Statistique	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2019	2019	F	Female	93.73	PT	Percent	C	Country Data	G	Global		Direction de la Statistique	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2017	2017	F	Female	26.39	PT	Percent	C	Country Data	G	Global		INSTITTO NACIONAL DE ESTATISTICA, INE	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	512	Oman	OMN	57.87743482	21.98805614	Northern Africa and Western Asia	2016	2016	F	Female	86.54	PT	Percent	C	Country Data	G	Global		Information Technology Authority (ITA)	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	512	Oman	OMN	57.87743482	21.98805614	Northern Africa and Western Asia	2019	2019	F	Female	95.65	PT	Percent	C	Country Data	G	Global		Ministry of Transport, Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2014	2014	F	Female	71.23	PT	Percent	C	Country Data	G	Global		Statistics Netherlands	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2015	2015	F	Female	78.08	PT	Percent	C	Country Data	G	Global		Statistics Netherlands	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	528	Netherlands	NLD	5.331480568	51.86728884	Europe and Northern America	2016	2016	F	Female	82.43	PT	Percent	C	Country Data	G	Global		Statistics Netherlands	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	531	Curaçao	CUW	-68.95033464	12.15058042	Latin America and the Caribbean	2017	2017	F	Female	87.9	PT	Percent	C	Country Data	G	Global		Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	562	Niger	NER	9.400167877	17.42143036	Sub-Saharan Africa	2017	2017	F	Female	55.37	PT	Percent	C	Country Data	G	Global		Ministère des Postes, des Télécommunications et de l'Economie Numérique	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	566	Nigeria	NGA	8.097363256	9.585789025	Sub-Saharan Africa	2017	2017	F	Female	32.44	PT	Percent	C	Country Data	G	Global		National Bureau of Statistics (NBS)	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2019	2019	F	Female	26.35	PT	Percent	C	Country Data	G	Global		Pakistan Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2017	2017	F	Female	76.15	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica e Informatica	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2018	2018	F	Female	77.88	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica e Informatica	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	604	Peru	PER	-71.82093277	-13.58939705	Latin America and the Caribbean	2019	2019	F	Female	79.03	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadística e Informática - INEI	2021	3000	IT_MOB_OWN			SEX	F	Female	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2015	2015	F	Female	100.0	PT	Percent	C	Country Data	G	Global	Population age 15+	Ministry of Transport and Communications	2021	3000	IT_MOB_OWN			SEX	F	Female	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	634	Qatar	QAT	51.19152467	25.28355379	Northern Africa and Western Asia	2018	2018	F	Female	99.57	PT	Percent	C	Country Data	G	Global	Population age 15+	Ministry of Transport and Communications	2021	3000	IT_MOB_OWN			SEX	F	Female	False
