INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2017	M	Male	Y15T24	15 to 24 years old	7.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2018	M	Male	Y15T24	15 to 24 years old	7.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2019	M	Male	Y15T24	15 to 24 years old	8.9	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	M__Y15T24	Male, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	12.4	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	18.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	12.4	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	11.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	11.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	13.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	12.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	13.2	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	14.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	15.5	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	13.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	11.6	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	11.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	11.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	10.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	348	Hungary	HUN	19.41221519	47.1651448	Europe and Northern America	2019	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	11.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2003	F	Female	Y15T24	15 to 24 years old	6.1	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2004	F	Female	Y15T24	15 to 24 years old	9.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2005	F	Female	Y15T24	15 to 24 years old	5.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2006	F	Female	Y15T24	15 to 24 years old	5.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2007	F	Female	Y15T24	15 to 24 years old	5.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2008	F	Female	Y15T24	15 to 24 years old	5.0	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2009	F	Female	Y15T24	15 to 24 years old	5.8	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2010	F	Female	Y15T24	15 to 24 years old	7.2	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
I.7	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	352	Iceland	ISL	-19.02116966	64.79134763	Europe and Northern America	2011	F	Female	Y15T24	15 to 24 years old	5.7	PT	Percent	C	Country data	G	Global	Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old	LFS - EU Labour Force Survey	2021	1000	SL_TLF_NEET			SEX__AGE	F__Y15T24	Female, 15 to 24 years old	False
