INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	M	Male	Y15T24	15 to 24 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	F	Female	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	M	Male	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	F	Female	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	440	Lithuania	M	Male	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	442	Luxembourg	F	Female	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	442	Luxembourg	M	Male	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	450	Madagascar	F	Female	Y06T65	6 to 65 years old	U	Urban	1.0	4	Country or Area	Sub-Saharan Africa	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	450	Madagascar	M	Male	Y06T65	6 to 65 years old	U	Urban	1.0	4	Country or Area	Sub-Saharan Africa	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	450	Madagascar	F	Female	Y06T65	6 to 65 years old	R	Rural	1.0	4	Country or Area	Sub-Saharan Africa	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	450	Madagascar	M	Male	Y06T65	6 to 65 years old	R	Rural	1.0	4	Country or Area	Sub-Saharan Africa	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	454	Malawi	F	Female	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Sub-Saharan Africa	[2005]	2005	2005	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	454	Malawi	M	Male	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Sub-Saharan Africa	[2005]	2005	2005	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	458	Malaysia	F	Female	Y15T64	15 to 64 years old	_T	All areas	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003]	2003	2003	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	458	Malaysia	M	Male	Y15T64	15 to 64 years old	_T	All areas	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2003]	2003	2003	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	466	Mali	F	Female	Y15T49	15 to 49 years old	U	Urban	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	466	Mali	M	Male	Y15T49	15 to 49 years old	U	Urban	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	466	Mali	F	Female	Y15T49	15 to 49 years old	R	Rural	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	466	Mali	M	Male	Y15T49	15 to 49 years old	R	Rural	1.0	4	Country or Area	Sub-Saharan Africa	[2008]	2008	2008	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	470	Malta	F	Female	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	470	Malta	M	Male	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2002]	2002	2002	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	480	Mauritius	F	Female	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	480	Mauritius	M	Male	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Sub-Saharan Africa	[2003]	2003	2003	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y55T64	55 to 64 years old	U	Urban	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y55T64	55 to 64 years old	U	Urban	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y55T64	55 to 64 years old	R	Rural	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y55T64	55 to 64 years old	R	Rural	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y45T54	45 to 54 years old	U	Urban	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y45T54	45 to 54 years old	U	Urban	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y45T54	45 to 54 years old	R	Rural	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y45T54	45 to 54 years old	R	Rural	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y25T44	25 to 44 years old	U	Urban	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	M	Male	Y25T44	25 to 44 years old	U	Urban	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	484	Mexico	F	Female	Y25T44	25 to 44 years old	R	Rural	1.0	4	Country or Area	Latin America and the Caribbean	[2009, 2014]	2009	2014	2
