INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	231	Ethiopia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	ETH	39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	233	Estonia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	242	Fiji	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	246	Finland	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	250	France	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	266	Gabon	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GAB	11.78727747	-0.60687619	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	268	Georgia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	270	Gambia	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GMB	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	275	State of Palestine	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	PSE	35.25694122	31.94347933		4	Country or Area	Northern Africa and Western Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	288	Ghana	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	296	Kiribati	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	KIR	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	300	Greece	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	308	Grenada	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GRD	-61.68248568	12.11238395	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	320	Guatemala	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	324	Guinea	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GIN	-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	328	Guyana	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	332	Haiti	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	340	Honduras	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	344	China, Hong Kong Special Administrative Region	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	HKG	114.0266445	22.41749934		4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	348	Hungary	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	352	Iceland	F	Female	Y15T49	15 to 49 years old	PHY+SEX	Physical and sexual	SEX__AGE__VIOLENCE_TYPE	F__Y15T49__PHY+SEX	Female, 15 to 49 years old, physical and sexual	8100	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2018]	2018	2018	1	1	1
