INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	458	Malaysia	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018, 2019]	2017	2019	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	458	Malaysia	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018, 2019]	2017	2019	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	458	Malaysia	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018, 2019]	2017	2019	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	458	Malaysia	F	Female	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017, 2018]	2017	2018	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	470	Malta	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2014, 2015]	2014	2015	2	1	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	470	Malta	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	470	Malta	F	Female	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	F__TRAF	Female, transferring files between a computer and other devices	5000	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	470	Malta	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	470	Malta	F	Female	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	470	Malta	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	470	Malta	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017]	2014	2017	4	3	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	470	Malta	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2015, 2016, 2017]	2015	2017	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	484	Mexico	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016, 2017, 2018, 2019]	2016	2019	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	484	Mexico	F	Female	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	F__ARSP	Female, using basic arithmetic formula in a spreadsheet	5000	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016, 2017, 2018, 2019]	2016	2019	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	484	Mexico	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016, 2017, 2018, 2019]	2016	2019	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	484	Mexico	F	Female	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	F__EMAIL	Female, sending e-mails with attached files	5000	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016, 2017, 2018, 2019]	2016	2019	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	484	Mexico	F	Female	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	F__CMFL	Female, copying or moving a file or folder	5000	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016, 2017, 2018]	2016	2018	3	3	3
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	484	Mexico	F	Female	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	F__EPRS	Female, creating electronic presentations with presentation software	5000	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2016, 2017, 2018, 2019]	2016	2019	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	484	Mexico	F	Female	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	F__PCPR	Female, writing a computer program using a specialized programming language	5000	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2018, 2019]	2018	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	484	Mexico	F	Female	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	F__COPA	Female, using copy and paste tools to duplicate or move information within a document	5000	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	496	Mongolia	F	Female	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	F__SOFT	Female, finding, downloading, installing and configuring software	5000	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	496	Mongolia	F	Female	INST	Connecting and installing new devices	SEX__ICT_SKILL	F__INST	Female, connecting and installing new devices	5000	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2018]	2018	2018	1	1	1
