INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	main_statistics_field
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__K__CHL_AGET6_NO	Male, couple with children, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__K__CHL_AGET6_TOTAL	Male, couple with children, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__K__CHL_AGET6_YES	Male, couple with children, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__L__CHL_AGET6_NO	Male, lone parent, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__L__CHL_AGET6_TOTAL	Male, lone parent, total	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__L__CHL_AGET6_YES	Male, lone parent, with children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__O__CHL_AGET6_NO	Male, one person, no children under 6	2500	
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	M__O__CHL_AGET6_TOTAL	Male, one person, total	2500	
I.16	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	SEX__AGE	_T__Y_GE15	Both sexes or no breakdown by sex, 15 years old and over	2700	1
I.16	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	SEX__AGE	_T__Y_GE25	Both sexes or no breakdown by sex, 25 years old and over	2700	
I.16	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	2700	
I.16	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	SEX__AGE	F__Y_GE15	Female, 15 years old and over	2700	
I.16	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	SEX__AGE	F__Y_GE25	Female, 25 years old and over	2700	
I.16	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	SEX__AGE	F__Y15T24	Female, 15 to 24 years old	2700	
I.16	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	SEX__AGE	M__Y_GE15	Male, 15 years old and over	2700	
I.16	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	SEX__AGE	M__Y_GE25	Male, 25 years old and over	2700	
I.16	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	SEX__AGE	M__Y15T24	Male, 15 to 24 years old	2700	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T___T	Both sexes or no breakdown by sex, all age ranges or no breakdown by age	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T___X	Both sexes or no breakdown by sex, age not available or not specified	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE03	Both sexes or no breakdown by sex, 3 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE05	Both sexes or no breakdown by sex, 5 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE06	Both sexes or no breakdown by sex, 6 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE07	Both sexes or no breakdown by sex, 7 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE10	Both sexes or no breakdown by sex, 10 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE12	Both sexes or no breakdown by sex, 12 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE14	Both sexes or no breakdown by sex, 14 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE15	Both sexes or no breakdown by sex, 15 years old and over	2900	1
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE16	Both sexes or no breakdown by sex, 16 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE18	Both sexes or no breakdown by sex, 18 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y_GE20	Both sexes or no breakdown by sex, 20 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y12T65	Both sexes or no breakdown by sex, 12 to 65 years old	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	_T__Y16T74	Both sexes or no breakdown by sex, 16 to 74 years old	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F___T	Female, all age ranges or no breakdown by age	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F___X	Female, age not available or not specified	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE03	Female, 3 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE05	Female, 5 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE06	Female, 6 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE07	Female, 7 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE10	Female, 10 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE12	Female, 12 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE14	Female, 14 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE15	Female, 15 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE16	Female, 16 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE18	Female, 18 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y_GE20	Female, 20 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y12T65	Female, 12 to 65 years old	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	F__Y16T74	Female, 16 to 74 years old	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M___T	Male, all age ranges or no breakdown by age	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M___X	Male, age not available or not specified	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE03	Male, 3 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE05	Male, 5 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE06	Male, 6 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE07	Male, 7 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE10	Male, 10 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE12	Male, 12 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE14	Male, 14 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE15	Male, 15 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE16	Male, 16 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE18	Male, 18 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y_GE20	Male, 20 years old and over	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y12T65	Male, 12 to 65 years old	2900	
I.17	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	SEX__AGE	M__Y16T74	Male, 16 to 74 years old	2900	
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	SEX	_T	Both sexes or no breakdown by sex	3000	1
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	SEX	F	Female	3000	
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	SEX	M	Male	3000	
