INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F___X__PWD,OBS_VALUE__M___X__PWD,OBS_VALUE___T___X__PWD,OBS_VALUE__F___X__PD,OBS_VALUE__M___X__PD,OBS_VALUE___T___X__PD,OBS_VALUE__F___X___T,OBS_VALUE___T___X___T,OBS_VALUE__M___X___T,NATURE__F___X__PWD,NATURE__M___X__PWD,NATURE___T___X__PWD,NATURE__F___X__PD,NATURE__M___X__PD,NATURE___T___X__PD,NATURE__F___X___T,NATURE___T___X___T,NATURE__M___X___T,COMMENT_OBS__F___X__PWD,COMMENT_OBS__M___X__PWD,COMMENT_OBS___T___X__PWD,COMMENT_OBS__F___X__PD,COMMENT_OBS__M___X__PD,COMMENT_OBS___T___X__PD,COMMENT_OBS__F___X___T,COMMENT_OBS___T___X___T,COMMENT_OBS__M___X___T,isLatestValue__F___X__PWD,isLatestValue__M___X__PWD,isLatestValue___T___X__PWD,isLatestValue__F___X__PD,isLatestValue__M___X__PD,isLatestValue___T___X__PD,isLatestValue__F___X___T,isLatestValue___T___X___T,isLatestValue__M___X___T
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2010,8.4,10.3,9.4,14.3,15.2,14.8,8.6,9.6,10.5,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2011,8.2,9.1,8.7,14.7,15.3,15.1,8.5,9.0,9.4,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2012,7.7,8.0,7.9,13.7,13.2,13.4,7.9,8.1,8.2,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2013,6.8,7.4,7.2,13.5,13.0,13.3,7.1,7.4,7.6,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2014,5.8,6.0,5.9,12.6,12.5,12.5,6.1,6.2,6.3,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2015,5.0,5.2,5.1,10.9,10.6,10.7,5.2,5.3,5.4,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2016,4.6,4.7,4.7,11.1,10.2,10.6,4.8,4.9,4.9,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2017,4.1,4.2,4.2,9.5,9.0,9.2,4.3,4.4,4.4,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2018,3.7,3.8,3.7,8.1,7.9,8.0,3.8,3.9,4.0,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2019,3.5,3.6,3.5,7.3,7.4,7.3,3.6,3.7,3.7,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,True,True,True,True,True,True,True,True,True
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",S36180f12,"Unemployment rate, by sex and disability",882,Samoa,WSM,-172.4430749,-13.61541469,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2012,10.2,7.9,8.8,14.7,4.5,8.2,10.3,8.8,7.8,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,False,False,False,False,False,False,False,False,False
