INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,COMMENT_OBS__F,isLatestValue__F
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2011,31.2,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2012,31.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2013,31.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2014,33.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2015,33.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2016,35.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2019,PT,Percent,2017,36.0,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,2019,PT,Percent,2006,7.6,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,2019,PT,Percent,2007,6.1,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,2019,PT,Percent,2008,5.2,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,2019,PT,Percent,2009,5.7,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,2019,PT,Percent,2010,6.4,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,2019,PT,Percent,2011,5.8,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: Noncalendar year;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,2019,PT,Percent,2013,4.2,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,591,Panama,PAN,-81.26616623,8.450965746,Latin America and the Caribbean,2019,PT,Percent,2011,45.8,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: August;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,591,Panama,PAN,-81.26616623,8.450965746,Latin America and the Caribbean,2019,PT,Percent,2012,46.5,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: August;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,591,Panama,PAN,-81.26616623,8.450965746,Latin America and the Caribbean,2019,PT,Percent,2013,40.6,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: August;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,591,Panama,PAN,-81.26616623,8.450965746,Latin America and the Caribbean,2019,PT,Percent,2014,43.5,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: August;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,598,Papua New Guinea,PNG,145.8587761,-6.756057077,"Oceania, exc. Australia and New Zealand",2019,PT,Percent,2010,19.3,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2006,59.3,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2007,37.9,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2008,40.5,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2009,40.5,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2010,40.8,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2011,40.6,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2012,41.1,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2013,41.9,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2014,41.3,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,2019,PT,Percent,2017,23.2,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2000,31.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2001,27.7,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2002,29.3,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2003,34.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2004,35.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2005,34.1,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2006,36.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2007,37.1,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2008,36.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2009,36.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2010,37.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2011,35.9,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2012,35.0,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2013,35.5,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2014,36.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2019,PT,Percent,2015,37.4,C,Repository: Eurostat special tabulation;,False
