INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE__M,OBS_VALUE___O,OBS_VALUE___T,NATURE__F,NATURE__M,NATURE___O,NATURE___T,COMMENT_OBS__F,COMMENT_OBS__M,COMMENT_OBS___O,COMMENT_OBS___T,isLatestValue__F,isLatestValue__M,isLatestValue___O,isLatestValue___T
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,G,Global,2021,PT,Percent,2017,7.1,11.5,,9.5,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,G,Global,2021,PT,Percent,2018,7.2,11.3,,9.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,G,Global,2021,PT,Percent,2019,7.5,11.8,,9.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,G,Global,2021,PT,Percent,2020,7.6,12.2,,10.1,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,59.1,59.5,,59.3,C,C,,C,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",,"Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2012,61.2,65.8,,64.7,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,53.3,65.8,,60.0,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",562,Niger,NER,9.400167877,17.42143036,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,76.0,62.9,,66.9,C,C,,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,Repository: ILO-STATISTICS - Micro data processing,True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1990,4.8,13.0,,9.2,C,C,,C,Repository: OECD,Repository: OECD,,Repository: OECD,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1991,4.8,12.8,,9.1,C,C,,C,Repository: OECD,Repository: OECD,,Repository: OECD,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1992,4.6,12.8,,9.0,C,C,,C,Repository: OECD,Repository: OECD,,Repository: OECD,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1993,4.8,12.5,,9.0,C,C,,C,Repository: OECD,Repository: OECD,,Repository: OECD,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1994,4.5,12.0,,8.7,C,C,,C,Repository: OECD,Repository: OECD,,Repository: OECD,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1995,2.8,7.0,,5.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1996,3.4,7.3,,5.5,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1997,3.3,8.1,,5.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1998,3.3,8.2,,5.9,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,1999,3.4,7.6,,5.6,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2000,3.3,7.2,,5.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2001,3.4,6.8,,5.2,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2002,2.9,7.9,,5.5,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2003,3.0,7.9,,5.6,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2004,3.1,7.9,,5.6,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2005,3.2,7.8,,5.6,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2006,3.3,8.6,,6.1,C,C,,C,"Break in series: Methodology revised, Repository: Eurostat special tabulation","Break in series: Methodology revised, Repository: Eurostat special tabulation",,"Break in series: Methodology revised, Repository: Eurostat special tabulation",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2007,3.0,7.9,,5.6,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2008,2.9,7.7,,5.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2009,3.4,7.7,,5.6,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2010,3.0,7.4,,5.4,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2011,2.9,7.0,,5.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2012,3.0,6.8,,5.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2013,3.1,6.6,,4.9,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2014,3.4,6.7,,5.1,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2015,3.6,6.5,,5.1,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2016,3.5,6.3,,5.0,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2017,3.2,5.9,,4.6,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2018,3.3,6.1,,4.8,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,G,Global,2021,PT,Percent,2019,3.2,6.0,,4.6,C,C,,C,Repository: Eurostat special tabulation,Repository: Eurostat special tabulation,,Repository: Eurostat special tabulation,False,False,,False
