INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__Y15T49__F,TIME_DETAIL__Y15T49__F,NATURE__Y15T49__F,COMMENT_OBS__Y15T49__F,isLatestValue__Y15T49__F
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,524,Nepal,NPL,83.94678863,28.25866332,Central and Southern Asia,G,Global,2021,PT,Percent,2019,61.9,2019,CA,The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.,True
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2000,84.3,2000,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2001,84.5,2001,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2002,84.5,2002,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2003,84.4,2003,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2004,84.3,2004,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2005,84.2,2005,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2006,84.1,2006,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2007,84.0,2007,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2008,83.9,2008,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2009,84.1,2009,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2010,84.5,2010,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2011,84.9,2011,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2012,85.1,2012,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2013,85.2,2013,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2014,85.4,2014,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2015,85.4,2015,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2016,85.5,2016,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2017,85.5,2017,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2018,85.5,2018,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2019,85.5,2019,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2020,85.6,2020,E,,False
III.1,I97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,S97572e77,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods,53,Australia and New Zealand,,,,Australia and New Zealand,G,Global,2021,PT,Percent,2021,85.6,2021,E,,True
