INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__M__Y15T24,OBS_VALUE___T__Y15T24,OBS_VALUE__F__Y15T24,OBS_VALUE___O__Y15T24,NATURE__M__Y15T24,NATURE___T__Y15T24,NATURE__F__Y15T24,NATURE___O__Y15T24,COMMENT_OBS__M__Y15T24,COMMENT_OBS___T__Y15T24,COMMENT_OBS__F__Y15T24,COMMENT_OBS___O__Y15T24,isLatestValue__M__Y15T24,isLatestValue___T__Y15T24,isLatestValue__F__Y15T24,isLatestValue___O__Y15T24
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",442,Luxembourg,LUX,6.092656563,49.77679538,Europe and Northern America,G,Global,2021,PT,Percent,2018,4.6,5.3,6.0,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",442,Luxembourg,LUX,6.092656563,49.77679538,Europe and Northern America,G,Global,2021,PT,Percent,2019,5.7,5.6,5.5,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old,,True,True,True,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",450,Madagascar,MDG,46.6982339,-19.38514785,Sub-Saharan Africa,G,Global,2021,PT,Percent,2012,3.3,3.8,4.3,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",450,Madagascar,MDG,46.6982339,-19.38514785,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,4.1,6.8,9.3,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old,,True,True,True,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",454,Malawi,MWI,33.4884625,-13.40819859,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,6.6,10.4,13.8,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",454,Malawi,MWI,33.4884625,-13.40819859,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,23.6,32.9,41.4,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year,,True,True,True,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",458,Malaysia,MYS,116.8346314,5.452415309,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2011,9.7,14.4,19.4,,C,C,C,,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",458,Malaysia,MYS,116.8346314,5.452415309,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2012,9.6,14.0,18.7,,C,C,C,,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",458,Malaysia,MYS,116.8346314,5.452415309,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2013,9.1,13.7,18.5,,C,C,C,,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",458,Malaysia,MYS,116.8346314,5.452415309,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2014,8.6,12.8,17.3,,C,C,C,,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",458,Malaysia,MYS,116.8346314,5.452415309,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2016,8.4,11.7,15.3,,C,C,C,,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,Population coverage: Excluding institutional population | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",458,Malaysia,MYS,116.8346314,5.452415309,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2017,8.8,11.8,15.1,,C,C,C,,Employment definition: Excluding own-use production workers,Employment definition: Excluding own-use production workers,Employment definition: Excluding own-use production workers,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",458,Malaysia,MYS,116.8346314,5.452415309,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2018,9.1,12.5,16.1,,C,C,C,,Employment definition: Excluding own-use production workers,Employment definition: Excluding own-use production workers,Employment definition: Excluding own-use production workers,,True,True,True,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",462,Maldives,MDV,73.09672546,-0.614385021,Central and Southern Asia,G,Global,2021,PT,Percent,2009,29.3,32.5,35.4,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",462,Maldives,MDV,73.09672546,-0.614385021,Central and Southern Asia,G,Global,2021,PT,Percent,2014,15.3,20.5,25.9,,C,C,C,,Data reference period: September | Age coverage - maximum age: 24 years old,Data reference period: September | Age coverage - maximum age: 24 years old,Data reference period: September | Age coverage - maximum age: 24 years old,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",462,Maldives,MDV,73.09672546,-0.614385021,Central and Southern Asia,G,Global,2021,PT,Percent,2016,21.5,23.5,25.3,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,,True,True,True,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",466,Mali,MLI,-3.522016039,17.35311254,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,10.7,13.5,15.8,,C,C,C,,,,,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",466,Mali,MLI,-3.522016039,17.35311254,Sub-Saharan Africa,G,Global,2021,PT,Percent,2013,9.1,18.2,26.5,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",466,Mali,MLI,-3.522016039,17.35311254,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,10.0,21.3,31.7,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",466,Mali,MLI,-3.522016039,17.35311254,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,14.9,24.9,33.8,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",466,Mali,MLI,-3.522016039,17.35311254,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,21.9,34.0,43.4,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",466,Mali,MLI,-3.522016039,17.35311254,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,17.2,28.6,38.2,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,False,False,False,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",466,Mali,MLI,-3.522016039,17.35311254,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,15.0,26.7,36.9,,C,C,C,,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,,True,True,True,
I.7,I57821c41,"Proportion of youth (aged 15-24 years) not in education, employment or training",S51781c19,"Proportion of youth not in education, employment or training, by sex and age",470,Malta,MLT,14.44617519,35.89194275,Europe and Northern America,G,Global,2021,PT,Percent,2004,10.5,12.2,14.0,,C,C,C,,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,Repository: Eurostat special tabulation | Age coverage - maximum age: 24 years old | Break in series: Methodology revised,,False,False,False,
