INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE___T,OBS_VALUE__M,NATURE__F,NATURE___T,NATURE__M,isLatestValue__F,isLatestValue___T,isLatestValue__M
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2011,63.13681,70.76933,78.04242,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2012,64.4741,72.58342,80.28826,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2013,63.438,71.63622,79.40381,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2014,65.54779,72.7954,79.76598,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,G,Global,2021,PT,Percent,2017,67.53713,74.52638,81.26352,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",591,Panama,PAN,-81.26616623,8.450965746,Latin America and the Caribbean,G,Global,2021,PT,Percent,1990,94.77776,95.08678,95.39389,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",591,Panama,PAN,-81.26616623,8.450965746,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,95.62273,96.07985,96.53054,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",591,Panama,PAN,-81.26616623,8.450965746,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,97.33687,97.63853,97.93447,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",591,Panama,PAN,-81.26616623,8.450965746,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,98.87429,99.09909,99.3122,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",598,Papua New Guinea,PNG,145.8587761,-6.756057077,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2000,64.05813,66.67899,69.13374,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",598,Papua New Guinea,PNG,145.8587761,-6.756057077,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2010,71.4,67.9,64.57,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,1992,95.36143,95.60734,95.85675,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,96.9417,97.04389,97.14359,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,98.77916,98.79446,98.80972,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2008,98.23231,97.96424,97.69172,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2009,98.98827,98.49729,98.04145,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,98.72882,98.61045,98.50034,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,98.10377,98.17792,98.25123,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,99.2046,98.89913,98.59587,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,98.46341,98.7138,98.9637,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,98.9689,98.6536,98.35383,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,98.70381,98.4506,98.20768,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,98.86784,98.28152,97.73242,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,1993,93.78625,95.36663,96.98548,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,95.65602,96.75563,97.80303,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,96.28778,97.12376,97.92135,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2006,96.95764,97.75713,98.51275,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2007,96.70523,97.35622,98.01326,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,98.67575,98.69816,98.71934,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,98.78966,98.97753,99.15706,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,98.7729,99.00954,99.23967,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,98.6722,98.88349,99.08887,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,98.85308,99.05748,99.25598,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,98.96697,99.02376,99.0792,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,1990,96.87774,96.57808,96.27673,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,1994,96.28194,96.03677,95.81552,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2000,95.72028,95.08975,94.45826,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2003,96.58059,95.05721,93.5783,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2008,98.49152,97.7508,97.01995,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2013,98.81543,98.10835,97.42543,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",608,Philippines,PHL,120.8601418,14.16591706,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2015,99.26673,99.0826,98.90415,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,G,Global,2021,PT,Percent,1998,99.81581,99.79683,99.77874,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,G,Global,2021,PT,Percent,2008,99.81581,99.79683,99.77874,E,E,E,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1990,49.27381,60.20224,70.40987,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1991,50.51684,61.11959,71.11746,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1992,52.24796,62.72056,72.49313,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1993,53.71297,64.12828,73.84332,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1994,55.34786,65.28885,74.55706,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1995,57.07433,66.5068,75.29593,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1996,58.63825,67.62621,76.00453,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1997,60.01104,68.63265,76.6569,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1998,62.6112,71.9161,80.59405,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,1999,64.40923,73.12514,81.22115,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2000,66.07993,74.20375,81.74278,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2001,67.48034,75.14101,82.17532,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2002,69.18608,76.16922,82.6434,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2003,70.44101,77.29943,83.65363,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2004,71.94147,78.22765,84.04676,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2005,72.08789,79.11989,85.64243,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2006,74.06378,80.06564,86.38026,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2007,74.68213,80.1151,84.94736,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2008,77.11804,82.60913,87.56767,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2009,78.48933,83.47054,88.03391,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",62,Central and Southern Asia,,,,Central and Southern Asia,G,Global,2021,PT,Percent,2010,79.19889,83.66209,87.74401,C,C,C,False,False,False
