INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_1___T__Q4,OBS_VALUE___T__ISCED11_1___T__Q5,OBS_VALUE___T__ISCED11_1___T__Q2,OBS_VALUE___T__ISCED11_1___T__Q1,OBS_VALUE___T__ISCED11_1___T__Q3,OBS_VALUE___T__ISCED11_1___T___T,OBS_VALUE__F__ISCED11_1___T__Q5,OBS_VALUE__F__ISCED11_1___T__Q1,OBS_VALUE__F__ISCED11_1___T__Q2,OBS_VALUE__F__ISCED11_1___T__Q3,OBS_VALUE__F__ISCED11_1___T___T,OBS_VALUE__F__ISCED11_1___T__Q4,OBS_VALUE__M__ISCED11_1___T__Q1,OBS_VALUE__M__ISCED11_1___T___T,OBS_VALUE__M__ISCED11_1___T__Q5,OBS_VALUE__M__ISCED11_1___T__Q3,OBS_VALUE__M__ISCED11_1___T__Q4,OBS_VALUE__M__ISCED11_1___T__Q2,OBS_VALUE___T__ISCED11_1__R__Q5,OBS_VALUE___T__ISCED11_1__R___T,OBS_VALUE___T__ISCED11_1__R__Q3,OBS_VALUE___T__ISCED11_1__R__Q4,OBS_VALUE___T__ISCED11_1__R__Q2,OBS_VALUE___T__ISCED11_1__R__Q1,OBS_VALUE__F__ISCED11_1__R__Q5,OBS_VALUE__F__ISCED11_1__R___T,OBS_VALUE__F__ISCED11_1__R__Q4,OBS_VALUE__F__ISCED11_1__R__Q3,OBS_VALUE__F__ISCED11_1__R__Q1,OBS_VALUE__F__ISCED11_1__R__Q2,OBS_VALUE__M__ISCED11_1__R__Q5,OBS_VALUE__M__ISCED11_1__R__Q2,OBS_VALUE__M__ISCED11_1__R__Q1,OBS_VALUE__M__ISCED11_1__R___T,OBS_VALUE__M__ISCED11_1__R__Q4,OBS_VALUE__M__ISCED11_1__R__Q3,OBS_VALUE___T__ISCED11_1__U__Q5,OBS_VALUE___T__ISCED11_1__U__Q2,OBS_VALUE___T__ISCED11_1__U___T,OBS_VALUE___T__ISCED11_1__U__Q4,OBS_VALUE___T__ISCED11_1__U__Q3,OBS_VALUE___T__ISCED11_1__U__Q1,OBS_VALUE__F__ISCED11_1__U__Q3,OBS_VALUE__F__ISCED11_1__U__Q5,OBS_VALUE__F__ISCED11_1__U__Q4,OBS_VALUE__F__ISCED11_1__U___T,OBS_VALUE__F__ISCED11_1__U__Q1,OBS_VALUE__F__ISCED11_1__U__Q2,OBS_VALUE__M__ISCED11_1__U__Q4,OBS_VALUE__M__ISCED11_1__U__Q5,OBS_VALUE__M__ISCED11_1__U___T,OBS_VALUE__M__ISCED11_1__U__Q3,OBS_VALUE__M__ISCED11_1__U__Q2,OBS_VALUE__M__ISCED11_1__U__Q1,NATURE___T__ISCED11_1___T__Q4,NATURE___T__ISCED11_1___T__Q5,NATURE___T__ISCED11_1___T__Q2,NATURE___T__ISCED11_1___T__Q1,NATURE___T__ISCED11_1___T__Q3,NATURE___T__ISCED11_1___T___T,NATURE__F__ISCED11_1___T__Q5,NATURE__F__ISCED11_1___T__Q1,NATURE__F__ISCED11_1___T__Q2,NATURE__F__ISCED11_1___T__Q3,NATURE__F__ISCED11_1___T___T,NATURE__F__ISCED11_1___T__Q4,NATURE__M__ISCED11_1___T__Q1,NATURE__M__ISCED11_1___T___T,NATURE__M__ISCED11_1___T__Q5,NATURE__M__ISCED11_1___T__Q3,NATURE__M__ISCED11_1___T__Q4,NATURE__M__ISCED11_1___T__Q2,NATURE___T__ISCED11_1__R__Q5,NATURE___T__ISCED11_1__R___T,NATURE___T__ISCED11_1__R__Q3,NATURE___T__ISCED11_1__R__Q4,NATURE___T__ISCED11_1__R__Q2,NATURE___T__ISCED11_1__R__Q1,NATURE__F__ISCED11_1__R__Q5,NATURE__F__ISCED11_1__R___T,NATURE__F__ISCED11_1__R__Q4,NATURE__F__ISCED11_1__R__Q3,NATURE__F__ISCED11_1__R__Q1,NATURE__F__ISCED11_1__R__Q2,NATURE__M__ISCED11_1__R__Q5,NATURE__M__ISCED11_1__R__Q2,NATURE__M__ISCED11_1__R__Q1,NATURE__M__ISCED11_1__R___T,NATURE__M__ISCED11_1__R__Q4,NATURE__M__ISCED11_1__R__Q3,NATURE___T__ISCED11_1__U__Q5,NATURE___T__ISCED11_1__U__Q2,NATURE___T__ISCED11_1__U___T,NATURE___T__ISCED11_1__U__Q4,NATURE___T__ISCED11_1__U__Q3,NATURE___T__ISCED11_1__U__Q1,NATURE__F__ISCED11_1__U__Q3,NATURE__F__ISCED11_1__U__Q5,NATURE__F__ISCED11_1__U__Q4,NATURE__F__ISCED11_1__U___T,NATURE__F__ISCED11_1__U__Q1,NATURE__F__ISCED11_1__U__Q2,NATURE__M__ISCED11_1__U__Q4,NATURE__M__ISCED11_1__U__Q5,NATURE__M__ISCED11_1__U___T,NATURE__M__ISCED11_1__U__Q3,NATURE__M__ISCED11_1__U__Q2,NATURE__M__ISCED11_1__U__Q1,isLatestValue___T__ISCED11_1___T__Q4,isLatestValue___T__ISCED11_1___T__Q5,isLatestValue___T__ISCED11_1___T__Q2,isLatestValue___T__ISCED11_1___T__Q1,isLatestValue___T__ISCED11_1___T__Q3,isLatestValue___T__ISCED11_1___T___T,isLatestValue__F__ISCED11_1___T__Q5,isLatestValue__F__ISCED11_1___T__Q1,isLatestValue__F__ISCED11_1___T__Q2,isLatestValue__F__ISCED11_1___T__Q3,isLatestValue__F__ISCED11_1___T___T,isLatestValue__F__ISCED11_1___T__Q4,isLatestValue__M__ISCED11_1___T__Q1,isLatestValue__M__ISCED11_1___T___T,isLatestValue__M__ISCED11_1___T__Q5,isLatestValue__M__ISCED11_1___T__Q3,isLatestValue__M__ISCED11_1___T__Q4,isLatestValue__M__ISCED11_1___T__Q2,isLatestValue___T__ISCED11_1__R__Q5,isLatestValue___T__ISCED11_1__R___T,isLatestValue___T__ISCED11_1__R__Q3,isLatestValue___T__ISCED11_1__R__Q4,isLatestValue___T__ISCED11_1__R__Q2,isLatestValue___T__ISCED11_1__R__Q1,isLatestValue__F__ISCED11_1__R__Q5,isLatestValue__F__ISCED11_1__R___T,isLatestValue__F__ISCED11_1__R__Q4,isLatestValue__F__ISCED11_1__R__Q3,isLatestValue__F__ISCED11_1__R__Q1,isLatestValue__F__ISCED11_1__R__Q2,isLatestValue__M__ISCED11_1__R__Q5,isLatestValue__M__ISCED11_1__R__Q2,isLatestValue__M__ISCED11_1__R__Q1,isLatestValue__M__ISCED11_1__R___T,isLatestValue__M__ISCED11_1__R__Q4,isLatestValue__M__ISCED11_1__R__Q3,isLatestValue___T__ISCED11_1__U__Q5,isLatestValue___T__ISCED11_1__U__Q2,isLatestValue___T__ISCED11_1__U___T,isLatestValue___T__ISCED11_1__U__Q4,isLatestValue___T__ISCED11_1__U__Q3,isLatestValue___T__ISCED11_1__U__Q1,isLatestValue__F__ISCED11_1__U__Q3,isLatestValue__F__ISCED11_1__U__Q5,isLatestValue__F__ISCED11_1__U__Q4,isLatestValue__F__ISCED11_1__U___T,isLatestValue__F__ISCED11_1__U__Q1,isLatestValue__F__ISCED11_1__U__Q2,isLatestValue__M__ISCED11_1__U__Q4,isLatestValue__M__ISCED11_1__U__Q5,isLatestValue__M__ISCED11_1__U___T,isLatestValue__M__ISCED11_1__U__Q3,isLatestValue__M__ISCED11_1__U__Q2,isLatestValue__M__ISCED11_1__U__Q1
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,98.25,98.6,95.25,91.72,97.14,95.16,98.27,94.15,96.58,97.97,96.44,98.58,89.35,93.94,98.92,96.36,97.95,94.0,99.21,92.22,92.97,93.69,90.7,90.49,98.63,95.1,96.68,96.41,94.48,93.01,99.74,88.46,86.64,89.5,90.99,89.87,98.83,96.08,95.78,97.97,97.72,92.73,98.18,98.85,98.2,96.73,94.46,97.12,97.78,98.8,94.88,97.27,95.11,91.05,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",760,Syrian Arab Republic,SYR,38.50466565,35.01676176,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,97.64739,98.39803,95.9129,89.94936,96.43224,95.58475,98.5979,85.43587,95.65182,96.68572,94.73919,98.02211,94.27929,96.40603,98.20622,96.1833,97.30727,96.18616,99.23955,94.64415,97.26027,99.0676,96.65199,90.05038,100.0,92.77696,99.51923,96.6759,85.34032,96.10169,98.54015,97.24771,94.41748,96.46947,98.64253,97.83198,98.24915,94.32892,96.49001,97.07271,95.84942,89.11917,96.69261,98.35616,97.39999,96.63985,86.11111,94.63602,96.77997,98.14569,96.34537,95.01916,94.02985,92.94118,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",762,Tajikistan,TJK,69.294998,38.43069666,Central and Southern Asia,G,Global,2021,PT,Percent,2000,97.88,97.33,95.33,94.99,96.71,96.42,,,,,95.62,,,97.26,,,,,,96.78,,,,,,,,,,,,,,,,,,,95.01,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",762,Tajikistan,TJK,69.294998,38.43069666,Central and Southern Asia,G,Global,2021,PT,Percent,2006,98.09405,98.31526,96.94939,95.90114,98.21603,97.45866,97.39397,92.79293,94.73202,96.9488,95.66606,96.73783,98.58582,99.06359,99.30512,99.26057,99.19683,99.02533,99.77444,97.72429,98.29711,98.83434,97.24877,96.58183,99.59454,96.10643,98.47983,96.81619,93.97242,95.36322,100.0,98.96716,98.8448,99.12969,99.11895,99.51688,98.02821,92.87465,96.71069,95.99803,97.79833,85.45914,97.63019,96.92213,91.93565,94.49818,,,99.42224,99.18124,98.86692,97.93747,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,C,C,C,C,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,False,False,False,False,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",762,Tajikistan,TJK,69.294998,38.43069666,Central and Southern Asia,G,Global,2021,PT,Percent,2012,98.80697,99.31479,96.57298,97.46732,98.01036,98.01894,99.21332,96.89085,95.15135,97.78728,97.60206,99.10493,98.00433,98.4396,99.43345,98.22729,98.53483,98.11839,99.00299,97.67803,98.02592,98.78851,96.46212,97.39285,100.0,97.07809,98.77069,97.54037,96.7942,95.07324,98.08543,97.99117,97.94875,98.26414,98.80392,98.52716,99.42543,98.40325,99.11966,98.86209,97.90324,,100.0,98.97454,100.0,99.18438,,,97.64217,100.0,99.04715,96.56151,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,,,C,C,C,C,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,,False,False,False,False,,,False,False,False,False,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",762,Tajikistan,TJK,69.294998,38.43069666,Central and Southern Asia,G,Global,2021,PT,Percent,2017,99.86942,98.48801,99.40898,97.85731,98.93759,98.86272,98.03243,96.49041,98.69356,97.81517,98.09836,99.74107,98.99734,99.54546,98.89667,100.0,100.0,100.0,100.0,98.94003,98.96707,100.0,99.39887,97.79992,,98.10616,100.0,97.83459,96.42008,98.67911,,100.0,98.96478,99.68095,100.0,100.0,98.28897,,98.62288,99.53241,98.62998,,97.64941,97.82076,98.95192,98.07443,,,100.0,98.72662,99.12083,100.0,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,C,,C,C,C,,C,C,C,C,,,C,C,C,C,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,True,True,True,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2000,,,,,,95.58083,,,,,96.16857,,,94.99921,,,,,,95.23126,,,,,,95.85484,,,,,,,,94.61908,,,,,96.48408,,,,,,,96.96772,,,,,95.99553,,,,,,,,,C,,,,,C,,,C,,,,,,C,,,,,,C,,,,,,,,C,,,,,C,,,,,,,C,,,,,C,,,,,,,,,False,,,,,False,,,False,,,,,,False,,,,,,False,,,,,,,,False,,,,,False,,,,,,,False,,,,,False,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2005,97.56,99.31,97.5,96.93,97.25,97.67,,,,,98.04,,,97.31,,,,,,97.68,,,,,,,,,,,,,,,,,,,97.64,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2013,98.71783,99.46613,97.19485,97.85876,97.5425,98.1352,99.38394,98.9066,99.1011,97.14567,98.77737,99.13653,96.97821,97.51308,99.54858,97.88367,98.19468,95.36816,99.47296,98.22121,97.67725,99.28372,97.19798,98.31786,100.0,98.52475,98.85552,96.2458,98.92429,98.76452,98.95509,95.71608,97.81931,97.93496,99.91121,98.7596,99.46288,97.18846,98.00883,98.03716,97.33095,96.09084,98.33327,99.09469,99.53154,99.13626,98.84222,99.77258,96.49038,99.83594,96.87253,96.27883,94.64635,93.57533,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2016,99.57548,98.75558,94.4391,98.92578,99.08466,98.1323,97.71217,99.34799,92.63834,99.65979,97.86474,99.89814,98.60649,98.39079,99.68996,98.49299,99.19013,96.22225,97.00227,98.54572,99.88451,99.96091,96.67445,99.01443,93.53432,97.6861,100.0,99.84045,99.4804,94.06378,100.0,99.12863,98.68263,99.38255,99.91439,99.94091,99.74421,88.48132,97.56126,99.23678,97.92065,98.70201,99.31497,100.0,99.8089,98.11375,99.05076,89.17908,98.55145,99.51054,97.0331,96.87717,87.68759,98.39559,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",764,Thailand,THA,101.0202951,15.13089239,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2019,99.53332,99.59048,97.41546,97.36733,99.31765,98.68363,99.94162,98.58833,95.52836,99.91579,98.84363,99.82826,96.28517,98.52308,99.14369,98.76864,99.22067,99.13283,100.0,98.22447,99.50036,99.59792,96.57684,96.85929,100.0,98.05382,99.67062,100.0,98.19148,93.89068,100.0,99.05569,95.70883,98.38623,99.53187,99.00989,99.40095,99.64463,99.35872,99.44988,99.02953,99.29533,99.77028,99.91523,100.0,99.92661,100.0,100.0,98.7373,98.73533,98.73909,98.41825,99.333,98.60633,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,46.38,65.83,24.93,26.02,36.83,42.96,,,,,35.45,,,48.74,,,,,,31.38,,,,,,,,,,,,,,,,,,,58.38,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2006,74.66821,82.12498,42.40503,34.1037,58.74564,60.79055,73.07031,23.79367,39.83283,55.57294,59.20272,74.1111,38.51122,61.77472,91.09373,60.39754,75.08244,43.5108,,48.09799,60.52341,63.34245,42.12965,34.2549,,44.43101,63.25684,58.0733,23.52978,38.60509,,43.60347,38.83136,49.79737,63.39264,61.72549,82.75844,46.75928,77.49841,80.11304,52.22222,,47.85034,73.31006,78.36069,72.31811,,,81.56894,92.2318,82.08301,55.0295,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,,,C,C,C,C,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,,False,False,False,False,False,,False,False,False,False,False,False,True,False,False,False,,False,False,False,False,,,False,False,False,False,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,71.38139,81.18751,41.80265,29.64969,57.37215,57.44461,73.50743,23.77396,31.93379,51.85995,53.48973,68.78696,33.37245,60.76244,92.44855,61.63919,73.38779,48.80527,93.5104,46.11277,55.45438,64.33036,41.85049,29.76584,,39.3611,59.39384,47.83308,24.32712,31.3557,,49.59312,33.18429,51.08234,68.88448,61.38376,80.04498,,75.04321,74.26527,65.68843,,69.589,72.644,73.19517,71.86632,,,75.03445,91.48329,78.30041,62.73403,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,C,,C,C,C,,C,C,C,C,,,C,C,C,C,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,,False,False,False,False,False,False,,False,False,False,,False,False,False,False,,,False,False,False,False,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,73.65013,83.68319,45.40353,40.53144,66.55743,61.28725,81.16642,34.04716,41.44419,60.37699,57.59164,64.909,45.62861,64.5542,87.43634,72.15514,80.21449,48.14743,,51.87408,66.30341,76.02729,45.85503,40.42185,,47.35675,66.12438,61.80495,33.98341,42.15036,,48.40257,45.38147,55.44363,85.42677,70.32614,83.9122,,77.49441,72.91435,68.7779,,,81.1512,64.4632,72.63367,,,78.80945,88.01006,82.69955,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,C,,C,C,C,,,C,C,C,,,C,C,C,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,,False,False,False,False,False,,False,False,False,False,False,False,,False,False,False,,,False,False,False,,,False,False,False,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",768,Togo,TGO,0.97835765,8.532096072,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,86.85002,87.88287,77.26222,62.36946,81.50283,79.82733,82.08168,55.15415,71.13586,79.20378,76.37194,85.83621,67.42354,83.03212,96.12543,83.40679,87.84465,82.09155,91.44165,75.63488,82.26703,88.03449,77.33582,62.36946,86.11077,71.39484,86.11313,80.59163,55.15415,71.40598,100.0,82.05044,67.42354,79.04247,89.43031,83.70273,87.27405,,85.72043,86.51151,79.79925,,75.91479,81.35181,85.77174,82.23978,,,87.30177,95.51692,89.66508,82.77898,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,,C,C,C,C,,,C,C,C,C,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,True,True,True,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",776,Tonga,TON,-175.1959991,-21.19511329,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2019,98.71686,98.68536,98.30637,96.91059,98.4881,98.21355,98.56843,96.89963,97.73615,99.57104,98.64032,100.0,96.91954,97.79141,98.79373,97.41238,97.26978,98.94452,100.0,98.70513,98.06673,100.0,99.74582,96.67767,100.0,99.02178,100.0,99.44623,96.63419,99.51828,100.0,100.0,96.71258,98.39837,100.0,96.72219,96.7583,88.23613,96.4821,95.67479,100.0,,,96.39114,100.0,97.35809,,,90.06339,97.08453,95.54963,100.0,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,C,C,C,,,C,C,C,C,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,True,,,True,True,True,True,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,96.43,96.58,93.33,93.91,97.77,95.28,,,,,95.61,,,94.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2021,PT,Percent,2006,99.42,100.0,96.89,93.69,98.46,97.54,,,,,98.24,,,96.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",780,Trinidad and Tobago,TTO,-61.29389504,10.41877263,Latin America and the Caribbean,G,Global,2021,PT,Percent,2011,99.15,100.0,98.09,93.38,95.85,93.28599,,,,,93.58426,,,92.98398,,,,,,97.31,,,,,,,,,,,,,,,,,,,97.25,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,True,True,True,True,True,True,,,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",788,Tunisia,TUN,9.572737411,34.11439971,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,99.03863,98.85322,94.86906,82.59903,97.10757,93.99497,99.04523,85.10599,96.21261,97.33069,95.03687,99.75898,80.35926,93.07357,98.69452,96.91338,98.35616,93.67567,,89.01236,99.42373,100.0,94.90369,82.07339,,90.62959,100.0,100.0,84.06814,95.41924,,94.36358,80.28094,87.42448,,98.73299,98.81133,94.83508,96.88394,98.87591,96.44724,85.40734,96.39326,99.00915,99.71405,97.82436,90.75974,97.13925,98.10393,98.64817,96.10144,96.4901,93.09726,80.77058,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,,False,True,True,False,False,,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
